Geo Code,Geo Name,Line Number
"10060170106","10060106",2157122
"10060170107","10060107",2159369
"10060170108","10060108",2161616
"10060170109","10060109",2163863
"10060170110","10060110",2166110
"10060170111","10060111",2168357
"10060170112","10060112",2170604
"10060170113","10060113",2172851
"10060170114","10060114",2175098
"10060170115","10060115",2177345
"10060170116","10060116",2179592
"10060170117","10060117",2181839
"10060170118","10060118",2184086
"10060170119","10060119",2186333
"10060170120","10060120",2188580
"10060170121","10060121",2190827
"10060170122","10060122",2193074
"1006019","Bishop's Falls",2195321
"10060190081","10060081",2197568
"10060190082","10060082",2199815
"10060190083","10060083",2202062
"10060190084","10060084",2204309
"10060190085","10060085",2206556
"1006021","Peterview",2208803
"10060210094","10060094",2211050
"10060210095","10060095",2213297
"1006022","Botwood",2215544
"10060220088","10060088",2217791
"10060220089","10060089",2220038
"10060220090","10060090",2222285
"10060220091","10060091",2224532
"10060220092","10060092",2226779
"10060220093","10060093",2229026
"1006026","Badger",2231273
"10060260123","10060123",2233520
"10060260124","10060124",2235767
"1006028","Millertown",2238014
"10060280126","10060126",2240261
"1006029","Division No. 6, Subd. A",2242508
"10060290125","10060125",2244755
"1006031","Buchans",2247002
"10060310127","10060127",2249249
"10060310128","10060128",2251496
"1007","Division No. 7",2253743
"1007001","Division No. 7, Subd. M",2255990
"10070010548","10070548",2258237
"10070010549","10070549",2260484
"10070010550","10070550",2262731
"10070010551","10070551",2264978
"10070010552","10070552",2267225
"1007006","Division No. 7, Subd. L",2269472
"10070060545","10070545",2271719
"10070060546","10070546",2273966
"10070060547","10070547",2276213
"1007009","Division No. 7, Subd. K",2278460
"10070090519","10070519",2280707
"10070090563","10070563",2282954
"10070090564","10070564",2285201
"1007013","Clarenville",2287448
"10070130553","10070553",2289695
"10070130554","10070554",2291942
"10070130555","10070555",2294189
"10070130556","10070556",2296436
"10070130557","10070557",2298683
"10070130558","10070558",2300930
"10070130559","10070559",2303177
"10070130560","10070560",2305424
"10070130561","10070561",2307671
"10070130562","10070562",2309918
"1007014","Division No. 7, Subd. J",2312165
"10070140523","10070523",2314412
"1007015","Trinity (Trinity Bay)",2316659
"10070150524","10070524",2318906
"1007016","Port Rexton",2321153
"10070160525","10070525",2323400
"1007018","Division No. 7, Subd. I",2325647
"10070180538","10070538",2327894
"1007020","Elliston",2330141
"10070200539","10070539",2332388
"1007022","Trinity Bay North",2334635
"10070220540","10070540",2336882
"10070220541","10070541",2339129
"10070220542","10070542",2341376
"10070220543","10070543",2343623
"10070220544","10070544",2345870
"1007023","Bonavista",2348117
"10070230530","10070530",2350364
"10070230531","10070531",2352611
"10070230532","10070532",2354858
"10070230533","10070533",2357105
"10070230534","10070534",2359352
"10070230535","10070535",2361599
"10070230536","10070536",2363846
"10070230537","10070537",2366093
"1007024","Division No. 7, Subd. G",2368340
"10070240526","10070526",2370587
"1007025","Keels",2372834
"10070250529","10070529",2375081
"1007026","Duntara",2377328
"10070260528","10070528",2379575
"1007027","King's Cove",2381822
"10070270527","10070527",2384069
"1007028","Division No. 7, Subd. F",2386316
"10070280520","10070520",2388563
"10070280522","10070522",2390810
"1007031","Division No. 7, Subd. E",2393057
"10070310514","10070514",2395304
"10070310516","10070516",2397551
"10070310517","10070517",2399798
"10070310518","10070518",2402045
"10070310521","10070521",2404292
"10070310565","10070565",2406539
"1007032","Musgravetown",2408786
"10070320515","10070515",2411033
"1007036","Port Blandford",2413280
"10070360566","10070566",2415527
"1007037","Traytown",2417774
"10070370508","10070508",2420021
"1007038","Division No. 7, Subd. D",2422268
"10070380501","10070501",2424515
"1007039","Sandy Cove",2426762
"10070390512","10070512",2429009
"1007040","Terra Nova",2431256
"10070400502","10070502",2433503
"1007041","Happy Adventure",2435750
"10070410511","10070511",2437997
"1007042","Eastport",2440244
"10070420510","10070510",2442491
"1007043","Sandringham",2444738
"10070430509","10070509",2446985
"1007044","Glovertown",2449232
"10070440504","10070504",2451479
"10070440505","10070505",2453726
"10070440506","10070506",2455973
"10070440507","10070507",2458220
"1007045","Division No. 7, Subd. N",2460467
"10070450500","10070500",2462714
"1007046","Salvage",2464961
"10070460513","10070513",2467208
"1007047","Gambo",2469455
"10070470496","10070496",2471702
"10070470497","10070497",2473949
"10070470498","10070498",2476196
"10070470499","10070499",2478443
"1007048","St. Brendan's",2480690
"10070480503","10070503",2482937
"1007049","Hare Bay",2485184
"10070490494","10070494",2487431
"10070490495","10070495",2489678
"1007050","Centreville-Wareham-Trinity",2491925
"10070500489","10070489",2494172
"10070500490","10070490",2496419
"1007051","Division No. 7, Subd. B",2498666
"10070510491","10070491",2500913
"1007054","Greenspond",2503160
"10070540492","10070492",2505407
"1007056","Division No. 7, Subd. A",2507654
"10070560487","10070487",2509901
"1007057","Dover",2512148
"10070570493","10070493",2514395
"1007060","New-Wes-Valley",2516642
"10070600483","10070483",2518889
"10070600484","10070484",2521136
"10070600485","10070485",2523383
"10070600486","10070486",2525630
"1007067","Indian Bay",2527877
"10070670488","10070488",2530124
"1008","Division No. 8",2532371
"1008001","Division No. 8, Subd. M",2534618
"10080010255","10080255",2536865
"1008004","Lumsden",2539112
"10080040256","10080256",2541359
"1008006","Musgrave Harbour",2543606
"10080060252","10080252",2545853
"10080060253","10080253",2548100
"10080060254","10080254",2550347
"1008008","Division No. 8, Subd. L",2552594
"10080080167","10080167",2554841
"10080080169","10080169",2557088
"10080080245","10080245",2559335
"10080080246","10080246",2561582
"10080080247","10080247",2563829
"10080080248","10080248",2566076
"10080080251","10080251",2568323
"1008011","Carmanville",2570570
"10080110249","10080249",2572817
"10080110250","10080250",2575064
"1008024","Change Islands",2577311
"10080240168","10080168",2579558
"1008026","Division No. 8, Subd. I",2581805
"10080260173","10080173",2584052
"1008029","Crow Head",2586299
"10080290179","10080179",2588546
"1008031","Division No. 8, Subd. H",2590793
"10080310170","10080170",2593040
"10080310171","10080171",2595287
"10080310172","10080172",2597534
"10080310180","10080180",2599781
"10080310181","10080181",2602028
"1008032","Cottlesville",2604275
"10080320182","10080182",2606522
"1008033","Summerford",2608769
"10080330183","10080183",2611016
"10080330184","10080184",2613263
"1008035","Twillingate",2615510
"10080350174","10080174",2617757
"10080350175","10080175",2620004
"10080350176","10080176",2622251
"10080350177","10080177",2624498
"10080350178","10080178",2626745
"1008036","Division No. 8, Subd. G",2628992
"10080360185","10080185",2631239
"1008037","Campbellton",2633486
"10080370187","10080187",2635733
"1008038","Birchy Bay",2637980
"10080380244","10080244",2640227
"1008039","Comfort Cove-Newstead",2642474
"10080390186","10080186",2644721
"1008040","Baytona",2646968
"10080400243","10080243",2649215
"1008042","Division No. 8, Subd. F",2651462
"10080420195","10080195",2653709
"10080420196","10080196",2655956
"1008043","Embree",2658203
"10080430197","10080197",2660450
"1008044","Lewisporte",2662697
"10080440188","10080188",2664944
"10080440189","10080189",2667191
"10080440190","10080190",2669438
"10080440191","10080191",2671685
"10080440192","10080192",2673932
"10080440193","10080193",2676179
"10080440194","10080194",2678426
"1008045","Little Burnt Bay",2680673
"10080450198","10080198",2682920
"1008046","Division No. 8, Subd. E",2685167
"10080460199","10080199",2687414
"1008047","Point of Bay",2689661
"10080470201","10080201",2691908
"1008048","Leading Tickles",2694155
"10080480200","10080200",2696402
"1008049","Point Leamington",2698649
"10080490202","10080202",2700896
"1008052","Division No. 8, Subd. D",2703143
"10080520203","10080203",2705390
"1008053","Pilley's Island",2707637
"10080530204","10080204",2709884
"1008054","Triton",2712131
"10080540207","10080207",2714378
"10080540208","10080208",2716625
"1008055","Brighton",2718872
"10080550206","10080206",2721119
"1008056","Lushes Bight-Beaumont-Beaumont North",2723366
"10080560205","10080205",2725613
"1008058","Division No. 8, Subd. C",2727860
"10080580209","10080209",2730107
"1008059","South Brook",2732354
"10080590213","10080213",2734601
"1008060","Robert's Arm",2736848
"10080600241","10080241",2739095
"10080600242","10080242",2741342
"1008061","Springdale",2743589
"10080610214","10080214",2745836
"10080610215","10080215",2748083
"10080610216","10080216",2750330
"10080610217","10080217",2752577
"1008062","Port Anson",2754824
"10080620239","10080239",2757071
"1008063","Little Bay",2759318
"10080630210","10080210",2761565
"1008064","Little Bay Islands",2763812
"10080640212","10080212",2766059
"1008065","Division No. 8, Subd. P",2768306
"10080650218","10080218",2770553
"1008066","Beachside",2772800
"10080660211","10080211",2775047
"1008067","Division No. 8, Subd. O",2777294
"10080670221","10080221",2779541
"1008069","King's Point",2781788
"10080690219","10080219",2784035
"1008070","Nippers Harbour",2786282
"10080700222","10080222",2788529
"1008071","Burlington",2790776
"10080710224","10080224",2793023
"1008072","Middle Arm",2795270
"10080720220","10080220",2797517
"1008073","Tilt Cove",2799764
"10080730223","10080223",2802011
"1008074","Division No. 8, Subd. A",2804258
"10080740225","10080225",2806505
"1008075","Fleur de Lys",2808752
"10080750236","10080236",2810999
"1008076","LaScie",2813246
"10080760237","10080237",2815493
"10080760238","10080238",2817740
"1008077","Brent's Cove",2819987
"10080770229","10080229",2822234
"1008078","Pacquet",2824481
"10080780231","10080231",2826728
"1008079","Baie Verte",2828975
"10080790232","10080232",2831222
"10080790233","10080233",2833469
"10080790234","10080234",2835716
"1008091","Seal Cove (White Bay)",2837963
"10080910226","10080226",2840210
"1008092","Coachman's Cove",2842457
"10080920235","10080235",2844704
"1008093","Westport",2846951
"10080930227","10080227",2849198
"1008095","Ming's Bight",2851445
"10080950228","10080228",2853692
"1008096","Woodstock",2855939
"10080960230","10080230",2858186
"1008098","Miles Cove",2860433
"10080980240","10080240",2862680
"1008099","Fogo Island",2864927
"10080990161","10080161",2867174
"10080990162","10080162",2869421
"10080990163","10080163",2871668
"10080990164","10080164",2873915
"10080990165","10080165",2876162
"10080990166","10080166",2878409
"1009","Division No. 9",2880656
"1009001","Division No. 9, Subd. F",2882903
"10090010105","10090105",2885150
"1009004","Englee",2887397
"10090040111","10090111",2889644
"1009007","Roddickton-Bide Arm",2891891
"10090070108","10090108",2894138
"10090070109","10090109",2896385
"10090070110","10090110",2898632
"1009008","Conche",2900879
"10090080106","10090106",2903126
"1009009","Division No. 9, Subd. A",2905373
"10090090118","10090118",2907620
"1009010","Trout River",2909867
"10090100119","10090119",2912114
"1009011","Woody Point, Bonne Bay",2914361
"10090110124","10090124",2916608
"1009012","Norris Point",2918855
"10090120120","10090120",2921102
"1009013","Rocky Harbour",2923349
"10090130122","10090122",2925596
"10090130123","10090123",2927843
"1009015","Daniel's Harbour",2930090
"10090150116","10090116",2932337
"1009016","Cow Head",2934584
"10090160113","10090113",2936831
"1009017","Parson's Pond",2939078
"10090170114","10090114",2941325
"1009018","Hawke's Bay",2943572
"10090180100","10090100",2945819
"1009019","Port Saunders",2948066
"10090190101","10090101",2950313
"10090190102","10090102",2952560
"1009020","St. Pauls",2954807
"10090200117","10090117",2957054
"1009021","Division No. 9, Subd. C",2959301
"10090210089","10090089",2961548
"10090210090","10090090",2963795
"10090210092","10090092",2966042
"10090210094","10090094",2968289
"10090210095","10090095",2970536
"10090210097","10090097",2972783
"1009022","Port au Choix",2975030
"10090220103","10090103",2977277
"10090220104","10090104",2979524
"1009023","Anchor Point",2981771
"10090230093","10090093",2984018
"1009024","Flower's Cove",2986265
"10090240091","10090091",2988512
"1009026","Bird Cove",2990759
"10090260096","10090096",2993006
"1009028","Main Brook",2995253
"10090280107","10090107",2997500
"1009029","St. Anthony",2999747
"10090290083","10090083",3001994
"10090290084","10090084",3004241
"10090290085","10090085",3006488
"10090290086","10090086",3008735
"1009030","Glenburnie-Birchy Head-Shoal Brook",3010982
"10090300125","10090125",3013229
"1009031","Division No. 9, Subd. D",3015476
"10090310078","10090078",3017723
"10090310081","10090081",3019970
"1009032","St. Lunaire-Griquet",3022217
